monthly_charges,tenure_months,support_calls,internet_usage_gb,contract_type,churn
25.412046133449184,28,1,9.390059204174475,1,0
76.76156366416996,48,9,22.61675434388726,2,1
98.20461080704168,34,4,41.84892681311863,2,1
142.4150557880758,29,2,39.29445234429364,1,1
101.35765862610582,48,8,32.40994480651671,1,0
101.12988609126697,3,9,28.01922108051503,1,1
68.67392472846873,54,8,30.522589303344244,2,1
37.33123031653662,16,7,17.67542983515694,0,1
78.1018949232595,44,4,20.516029141028408,2,1
97.82792147877682,35,9,62.64285548279802,1,1
114.12436756525452,11,6,32.75815656726154,1,1
127.39128060640601,43,1,42.970100685737876,1,1
53.270651968855795,23,2,44.13680711709998,1,0
51.35860977962537,30,1,15.425062187547043,2,0
93.48898220358736,48,9,82.8519100363662,0,1
93.58197380747582,5,0,95.8541684288907,1,1
48.33321357136066,52,2,30.036476442769487,1,0
96.3717903456655,8,3,32.96896764293561,1,1
64.96425049667133,43,8,70.84961225573042,0,1
103.11093945422228,43,1,12.655896217364532,2,1
57.83581277738621,50,8,91.195678898328,0,1
96.99793296930494,51,0,16.45598418700127,2,1
119.8803053608,10,8,74.54593473649095,1,1
147.42064084125192,28,5,32.69393221298652,0,1
138.43884734132843,36,7,35.71014823662691,0,1
85.4600371525688,10,2,18.380241302332504,1,1
83.48538083129034,14,7,66.40209375433082,0,1
76.90100077164735,38,8,80.5244643142943,1,1
23.607577738523,37,6,95.27294966984786,1,1
41.57408467321402,47,3,36.497196289997134,2,1
27.69458147952725,5,5,64.01218646746355,2,1
110.5261610207917,55,5,44.42433008672856,1,0
73.72050452836152,56,1,57.995148910374695,1,1
28.290084148503244,6,1,20.47851427657452,0,1
109.7747600950031,30,4,60.26652464947884,1,1
103.77666216763271,19,0,85.66281557683546,1,1
113.59516798976463,52,4,87.04704965085482,0,1
97.97843530900398,49,9,50.92198612253425,1,1
41.000142793146935,14,2,27.39591421741328,1,1
27.980998706481945,11,2,84.48450253709296,2,1
126.22832612951484,46,7,99.94570909908427,1,1
48.05516986556258,5,2,40.8301659829026,1,1
90.52880126164378,45,2,92.81502699071319,0,1
83.07821191518433,31,0,98.42871179267294,2,1
139.73683025674683,44,7,42.5832621512,2,1
91.81716891105879,58,9,73.04701961028299,1,1
95.40219510032959,32,9,60.20378780201151,2,1
61.53565438305566,24,5,73.60840042618766,2,1
144.63031122992595,51,7,19.644509786235346,2,1
99.6085960461005,10,2,39.83838476742937,0,1
20.64744986686355,13,5,10.965813871547688,0,1
92.29069428554523,47,1,63.25553299097684,2,1
67.30250047967616,52,2,93.03616074575868,2,1
24.174586558848187,13,3,58.22690833508041,1,1
76.10147211592098,36,8,11.68150395037743,2,1
120.56364348922186,22,3,93.38585299041944,0,1
85.49262953432712,9,6,17.631666511414025,1,1
103.12968119819931,58,7,88.87943575877112,0,1
103.16639054364121,19,4,72.85158834639472,0,1
107.2325093228455,52,1,65.45493675081845,0,1
70.38750529391481,54,7,60.75052177437188,0,1
68.10062907738984,54,4,17.459175409938712,0,1
20.595989074885782,7,4,52.58015647559799,1,1
40.04891986875974,15,6,23.685838643635947,0,1
143.60532766160173,17,5,59.319467849244376,2,1
129.51417305246727,46,2,47.497655718543456,1,1
55.76409686068739,14,6,69.56917837000196,2,1
72.15495336035183,41,0,98.33721783690993,1,1
142.18977204000228,48,3,39.296463343493606,2,1
52.55778234196504,2,3,63.587782152296484,0,0
89.22928600756089,14,5,87.11865802069157,2,1
22.870371927202594,4,5,13.828030187336516,0,1
100.56552872586485,3,9,81.0233758204074,1,1
140.90956776267134,3,7,27.745372219378805,0,1
135.0166400292029,11,0,56.32622176612958,2,1
85.25599868157933,5,6,99.19263666082348,0,1
104.45345639603157,48,3,98.48494748298471,0,0
94.07376522172711,55,5,35.000775750751515,1,1
28.706651740042815,29,9,17.517480835576826,0,1
40.63405329397696,28,8,94.12757849247497,1,1
145.29625092006876,23,2,89.88529632489805,2,1
53.27593059331752,30,7,63.52303014255466,1,1
69.97839809253192,23,2,8.078986939564718,2,0
86.16276003408593,51,5,76.37163078872983,2,1
147.28717682113438,41,1,20.281245257933133,0,1
109.69915580987094,22,8,94.58702081154816,1,1
101.84780470494748,43,1,46.33697663072261,2,1
88.17199641731172,12,4,63.43598277646832,0,1
111.08767389729243,27,5,31.702594167539214,0,1
106.32206576868506,58,3,50.132208829011006,2,1
137.36931599392767,59,6,76.69037280586232,0,1
90.43858969740094,40,6,51.741573434764305,1,0
74.79533646476366,46,6,85.4837462995491,2,0
124.93106364830327,49,6,72.73760641995945,2,1
123.9718335092864,52,9,12.349159368931895,0,1
42.07873694157137,15,9,62.64936340806407,2,1
50.78295972133924,47,8,63.19694610272986,2,0
144.62297396896173,23,1,41.18534347715288,2,1
77.73423998971002,44,4,35.658773116458775,1,1
87.55589054905465,41,9,10.974321430978982,1,1
60.32081619537527,44,8,47.38486545166291,1,1
82.53923297665595,19,1,36.97666349588879,1,1
116.63635893543527,44,2,95.35096692000383,0,0
82.70486267027778,11,6,69.04656627530836,2,1
60.92200839462648,38,8,48.70583400392991,1,1
32.48013057126895,40,2,76.68813815907909,0,1
140.67399766988683,43,9,78.983115571195,1,1
133.31551696424643,3,7,50.64330969957621,0,1
122.87744263546388,16,7,12.19699119700696,1,1
110.22922529953345,32,3,79.1523575636055,1,1
87.01628497857584,38,5,13.576984064845124,2,1
136.66158219591853,9,7,85.51314851798337,1,1
122.92119666361648,41,8,36.74490479781855,1,1
126.08140943718014,38,1,65.63289162069617,0,1
60.24156148993064,5,0,75.33842302664492,2,1
75.04957554231177,1,4,8.34328420597006,2,1
111.88429433602361,35,9,41.538359055293846,0,1
68.23809941700799,35,2,62.39358575994244,1,1
84.21670492581252,12,5,85.5737034932094,0,1
104.04668580166604,36,0,73.18811990213888,1,1
76.90859220595654,21,3,90.13341059984995,1,1
123.09514893117569,48,5,12.858653759684824,2,1
35.116249054986945,43,1,11.8230902095521,1,0
113.34734627166225,8,7,72.7848693737174,2,1
38.87730787946613,27,3,42.86018289479252,2,1
141.91915514070837,9,1,50.75496981883926,0,1
60.82489849034464,28,0,62.41002338285713,1,1
123.40620693513125,30,7,98.66443886599454,0,1
87.78420715412788,14,9,11.380784776008745,0,1
31.84131865642364,23,0,15.345014495487572,0,1
95.73629107084295,29,6,83.78475738337536,0,1
138.58310579473408,26,6,6.949804809842363,2,1
40.44047257692751,22,5,47.793209869198385,2,1
61.76990341690812,15,7,78.54123751502442,2,1
77.09062722450622,51,9,23.550537998238838,2,1
55.75689823428498,9,0,22.765960741229584,1,1
142.69133171572693,26,0,34.47397271160459,2,1
69.07503442510051,17,0,19.25098219691975,1,1
105.54806760313822,9,5,69.46252110357959,0,1
49.10917936810857,3,6,24.01306739225936,1,1
48.56177187261427,57,9,26.551466209352306,2,1
42.860413628512084,16,8,59.61883906872039,2,1
76.52559425847403,13,9,96.89740244762417,2,1
89.27156629770701,26,4,91.81884437501141,0,1
21.397261547705632,17,0,87.1271893145576,0,1
128.2800455897049,32,8,55.43776416614296,2,1
86.65800602904285,24,4,33.28642249204347,0,1
40.43729004413616,54,5,72.04788193596022,1,0
28.74813062538854,57,8,42.00984157902383,1,1
28.215908626812645,36,1,78.90135342596487,1,0
53.49365329160877,53,2,6.538191129844807,1,1
84.90797923622725,22,6,55.30630389184618,2,1
131.8311396803898,9,2,37.04829702475036,2,1
137.38550549581745,22,1,28.65966505439898,1,1
128.20262959732253,41,6,67.87449957431579,1,1
62.71325085569408,50,7,67.54546669305546,2,1
59.85250772179291,46,8,8.521381904641519,0,1
148.36958487014968,20,1,95.0313941715093,1,1
108.56648189836966,3,1,39.37603843429938,0,1
59.64375236348043,36,6,92.15374236790349,2,0
62.78041980222445,33,3,60.453398876157586,1,1
76.50377711039062,18,4,66.99609492297157,1,1
100.83487071722887,36,0,96.24897994039802,0,1
136.73729079631823,10,5,83.10874156826756,0,1
45.7799255605332,36,9,18.3033259528736,0,1
30.972441698980134,21,7,5.4959914463667445,0,1
72.74777611405023,25,0,34.31580113246674,1,1
51.90921273937496,49,1,51.41107146682424,2,1
94.88424754708343,40,6,74.55423966052247,0,1
110.8979288291648,51,1,67.79959613540665,0,1
60.39567398326589,9,8,34.7213362839573,2,1
109.10866755205852,48,5,56.48961897051888,1,1
64.60914313151486,27,4,66.83866502235351,2,1
102.54585815661407,56,6,53.80626919416127,2,0
102.29790487716198,56,9,70.45255812401192,0,1
56.16076144481369,57,7,51.09573412509187,2,1
102.64395772232646,15,8,55.320075663443255,2,1
69.52416244407526,52,5,94.37365281574927,1,0
63.73914276688648,32,4,41.970022124781764,0,1
57.60740711864404,48,6,76.79219645712807,0,1
64.93388381745757,53,1,36.79427188575347,0,1
122.27683596794924,44,7,36.52618086214123,1,1
51.87324584242724,55,3,93.03380170313213,1,1
108.65836266902026,50,0,71.37379301515175,1,0
137.08067604751702,39,2,93.2510373578693,1,1
65.55576233449307,16,8,99.48523889090492,0,1
23.836568384337053,28,3,5.019300693468032,0,1
23.198783786248715,51,9,98.39927365771784,2,1
38.13537548553956,6,9,14.582718369466573,1,1
34.30582960282653,6,2,11.689090594100065,2,1
117.25108248328631,38,3,77.94193145177985,1,1
58.33059319795844,58,2,38.26753705894805,2,0
104.82627056808896,47,2,92.19213396750494,0,1
25.51920664429728,2,1,56.728124048503666,0,0
58.44623589015853,41,5,41.680606156377635,1,1
50.439010508046465,40,9,11.976550491358854,0,1
55.99446634580717,7,5,49.140405918786875,1,1
44.793309987393926,27,9,31.400284734751146,2,1
100.32908274330157,28,3,12.278244604621163,1,1
106.14747305536669,16,7,68.68691032854402,2,1
39.30051376282384,47,5,97.84700393228316,2,1
116.34897799991852,9,7,40.9968761126718,1,1
52.50591191362176,52,5,33.24016745654088,0,0
56.779925324943505,15,8,13.546218079498319,2,1
127.74508404967092,34,2,26.19879600498249,0,1
137.15156898525498,20,2,32.072363730848544,2,1
127.21832075089502,14,1,37.69668321942614,2,1
39.20916664562078,58,9,65.22686958322606,2,1
149.90479256254756,11,5,15.912904416068033,2,1
107.38020392170787,30,6,10.550271775202425,1,1
86.38692080029152,3,6,93.40527264275973,2,1
144.12938300794661,2,4,80.92292572218754,0,1
126.25945140545716,50,5,31.43109825695885,0,1
109.92659515173578,14,6,65.68525803296501,1,1
128.99164230267732,56,1,61.28676658099104,2,1
70.1106558261304,29,9,75.58600543567009,1,1
108.97699790722776,5,6,86.63297547810807,0,1
44.77540243486985,44,0,38.986444781098804,2,0
148.44008258472329,46,5,67.77903835890572,0,1
96.56762101214245,6,7,81.19388620214411,1,1
125.85084216658997,8,0,71.43295896319239,1,1
72.95418446903442,39,0,92.60288091078287,0,1
118.6165465057735,39,5,51.99530800826687,2,1
70.36003693101686,44,4,81.25085636304573,2,0
96.70066130487577,29,2,91.42543279490737,0,1
121.15752603922058,39,9,57.92002311368101,0,1
35.14160872851102,44,9,6.642885610620412,2,1
66.38216067805428,27,6,82.71079502278099,0,1
90.84180336689259,16,6,85.37322729152976,1,1
63.419701791462,27,6,42.98581277461799,2,1
60.19174051823564,39,5,26.76241698069602,2,1
56.61633164575258,40,3,97.924180359496,1,1
49.612936835217,1,8,57.40424032732725,0,1
130.35759313223198,45,8,54.03707012343409,2,1
140.07958682207703,51,6,94.87705795268297,2,0
111.02202826032266,33,6,43.76922566812049,2,1
23.899936659459975,56,7,85.57291983134084,0,1
122.21031536677025,50,4,71.56185304552585,2,1
89.15217934499749,39,8,96.93296035176188,0,1
118.55431142486881,54,5,45.721839542378454,1,1
76.85398857616786,27,6,91.22445939010049,0,1
25.36664893550758,17,6,59.04366813011339,0,0
108.62684816398374,15,8,50.208264880287416,1,1
77.73670402873445,22,6,34.0380367303748,0,1
133.62565442088203,57,2,57.50631155022346,1,1
115.95793178678555,19,5,59.392434865939066,2,1
66.74302721111522,28,5,90.34715792072448,1,1
114.13065477189642,23,6,71.88590228201046,1,1
84.377117928439,36,5,83.5149974955986,2,1
45.927713793740864,49,3,78.06735345835332,2,1
74.58522152722884,39,5,31.28142258278318,0,1
48.93311128612397,48,2,24.550768680716793,0,1
20.646947591989026,49,0,29.555728793593705,0,0
52.08345056658897,59,0,18.92504531565674,2,0
47.23777236807254,20,4,41.66638273178396,2,1
20.563798129297197,47,7,67.1205678848082,2,1
121.91029785302833,9,2,56.01286176899435,0,1
30.008041962210783,53,1,69.5253612289053,2,0
78.37767961205468,23,7,38.82935307164016,2,1
74.32481284061843,45,8,24.50138972551419,1,1
43.58305524972066,7,8,24.26202410552314,1,1
145.69290584985953,31,1,62.08194193713799,2,1
98.48536864049159,51,7,20.60800210418585,0,1
125.75669594422865,11,1,42.73088136908892,1,1
84.49827244054353,40,6,25.219110563724204,2,1
113.9655492584787,17,7,67.96223654924982,1,1
146.07129708052855,36,0,63.46497968407198,1,1
65.2927037944032,26,7,41.20687184386626,0,1
85.55430085229291,36,2,17.22816435577799,2,1
86.88979682996086,18,0,25.122597372434146,2,1
148.95932612213804,54,6,49.85986058622166,0,1
50.3028890309877,31,9,97.34783032124612,0,1
107.78997611632025,49,2,30.723602342899326,0,0
37.96985819924001,35,7,23.163083906059775,2,0
140.51955916705225,41,8,25.964924733120267,1,1
96.7496494702208,28,1,72.2732179359561,2,1
131.7234985151311,26,0,91.89499571257453,2,0
136.38140076413598,6,7,12.1413042723287,0,1
92.42428857353919,34,9,76.18241144926574,0,1
108.66094526096579,28,5,51.987634567652414,0,1
110.83368320375835,44,9,83.39309433662419,2,1
79.86250705613864,47,0,45.043005663222225,0,1
76.52897214934643,9,2,5.495543909295289,0,1
44.20446846715858,29,8,69.86565578930927,1,1
69.9088928651572,34,8,81.7572859912941,1,1
148.79840227092214,12,5,90.69200394454971,0,1
55.08200502540317,16,2,59.05987246402825,1,1
119.1173181278935,7,7,16.59460761809883,2,1
27.71517110736304,31,5,40.1342912014278,1,0
80.77094366299556,33,0,79.50377328650563,0,1
27.59331714922893,53,5,51.9692317270614,2,1
81.85399139502678,7,4,71.42822637714765,2,1
23.581819905218996,3,7,5.44551991908591,1,0
99.72832029290764,20,1,11.935222275056397,0,1
96.24618299725446,5,6,69.71054375262032,0,1
123.71961894194621,3,5,32.56917868923482,1,1
95.82720628617513,47,0,41.877735332249685,1,0
140.37989110563953,38,7,66.00262661857673,1,1
121.8035998296663,15,5,15.641376891693557,0,1
37.24534764189762,35,2,84.10729375260863,1,0
54.51151447979182,56,4,18.721254715502567,1,1
23.409977709943163,23,6,74.66184168487042,1,0
70.19742020446495,33,8,32.811380059176194,0,1
86.23971299002854,2,3,29.697241782510204,2,1
142.97301234166864,36,1,83.02014640356315,0,1
87.89476619663638,21,2,57.45916589407018,0,1
121.5336454525831,14,6,24.52228957261493,2,1
54.843121637077154,14,7,5.241893836575199,0,1
39.91059684364812,59,4,97.43831354298112,2,0
125.40871299741286,42,2,45.98168796664673,2,1
52.16526889869688,11,0,42.75516551472699,2,0
133.27356529724383,4,9,9.7798856906969,2,1
42.0804838399552,47,0,89.96832958834146,0,1
130.70625033196393,52,1,18.355831114032377,2,1
120.4701854096785,30,4,36.868292602931774,1,1
99.45868750827849,57,2,45.004870023651,2,1
130.5286881169401,36,6,81.96004613410635,2,1
62.992315324719996,20,1,39.14933005336763,0,1
41.584438936500405,52,1,55.488941523517255,1,0
40.41528776357923,16,2,45.72948961594944,2,0
55.146658796041535,34,0,34.6252460373178,1,0
78.00952718340687,45,1,94.8987930663505,2,1
133.88297246055947,8,4,80.70329702851858,0,1
31.639634780505745,45,2,21.563531197605762,1,0
138.98146577651744,20,9,57.697101814314706,1,1
140.3143123442112,21,5,80.67321131283641,0,1
114.54073078700814,40,1,60.0800473997272,0,1
137.03686977137306,30,7,51.909032739613444,0,1
120.09826192313508,36,3,11.84564275678785,0,1
88.67912547024797,5,2,15.07633540811747,1,1
98.09752940937275,21,4,28.29775584406479,0,1
101.66918194208576,38,7,53.772685663510245,1,1
36.49612652780442,23,8,98.7931850340119,2,1
45.09703787727636,19,0,81.21528824729714,2,0
88.03793410312092,10,3,15.454845044108389,0,1
34.979680660222435,27,5,73.13964240139022,0,1
145.44730848599443,35,5,81.9947772214092,1,1
85.92654620687482,13,8,44.355011442415005,1,1
69.41119882569774,9,0,36.36402422076647,2,1
40.4802048869027,17,4,60.53843488357744,1,1
74.14940667177422,31,9,54.319587722003156,0,1
59.31540430903135,42,0,30.195292550705787,2,1
31.430532256264502,44,5,42.750893905379314,2,0
145.71068838094277,45,8,56.721564047504884,0,1
54.44715248636307,24,3,60.09281479553045,1,1
109.76113147735815,42,9,55.51620455560551,0,1
31.871925236914954,51,9,85.38021355328647,1,1
138.71197121248042,53,8,8.015778779794061,2,1
96.797688702875,19,2,36.63344964191593,0,1
105.39336004895956,58,6,76.23419331543302,2,1
121.6319668869529,49,4,66.91934730101055,2,0
98.76899272646087,58,9,92.2353297722768,0,1
29.217969593723232,30,0,60.86199773052384,2,0
75.84571507217984,5,6,65.62433608967038,1,1
54.06391213304881,8,7,71.96998021166311,0,1
83.2732126885539,37,5,22.68905691699302,1,1
72.56227101862595,47,0,76.55818111752917,1,0
127.4493052488502,36,8,33.4895156613952,1,1
52.11618178727022,25,6,45.32761210623584,0,1
46.16913770613329,45,5,6.3306176493985795,1,1
144.55121840857475,49,3,85.13876345293527,0,1
143.43715980559335,5,2,95.58182494192867,1,1
149.15044543928815,33,3,10.718140362555168,0,1
93.88947534102383,22,0,65.34401707816082,1,1
34.708714876569815,47,8,96.27397423501976,2,1
134.42180629583564,42,1,62.65557488468288,1,1
38.86494795349327,25,1,80.80534378286713,2,1
40.2272623837903,43,2,16.222234559214012,2,0
45.14168377319143,50,0,28.260728421930747,1,0
104.94444860110207,29,9,37.844811312519994,1,1
33.93587691955192,45,2,98.210831717261,2,0
121.17661177152958,52,3,79.26890718465806,0,1
27.572707474547045,56,8,89.13797260199081,1,1
34.35805288733661,30,4,51.27225987008086,2,1
76.48332841664872,48,5,73.09650884217076,0,1
69.29229525348708,51,0,74.49866957241942,1,1
148.6620748916664,30,2,59.04769078028643,0,1
145.69231437343143,55,6,88.40706931691467,2,1
44.658634956231325,44,6,20.033866466008938,1,1
143.06652086020011,55,9,10.46437053718597,0,1
109.99404752155559,46,0,33.88536709048647,1,1
73.14961151932042,31,8,13.385822006590054,0,1
116.15202118092238,34,0,10.730035452267257,0,0
137.01832554185108,28,6,44.81353070490827,1,1
43.41840199386675,10,1,24.048040045688058,1,1
45.47795397909594,4,8,80.0640122270876,1,1
73.13369908959585,33,8,60.07951666672374,2,1
41.99753027355919,56,8,39.2563207914586,1,1
66.85167314175604,58,3,32.22169347174835,0,1
103.93989851812684,58,5,58.49812490172527,1,1
125.66635629340112,57,1,46.23019938219122,2,1
59.25154189910193,17,2,10.29484212254531,2,0
56.62498889462894,11,5,68.19310806235015,1,1
121.36658537059309,7,0,52.47697083371241,0,1
69.53340938032619,17,6,31.305461527163324,2,1
126.40179782294939,28,1,32.58943483593482,0,1
149.13944164279772,17,7,48.01453636158576,2,1
147.3569278778832,41,4,83.6212838952853,2,1
106.14930413014757,10,6,45.18980512989364,0,1
68.77771747906857,26,7,84.76017900020942,0,1
28.513681731979148,6,2,45.362005286255176,2,1
115.9452822532179,17,5,83.84175075703143,0,0
147.1357413369217,16,8,93.49534659751352,1,1
28.837980218031657,39,3,6.954518465840401,1,1
20.80180238068322,51,9,10.913789161126811,2,0
128.13090555562326,26,6,17.731833095847083,1,1
33.29366506497083,4,0,16.601445539778325,2,1
30.610987457925333,20,6,48.175398919831494,0,1
138.34368886901322,56,8,77.58323679676583,0,1
30.342905517344576,49,9,96.32619944082911,1,1
34.8222951208054,56,7,44.68917732693984,0,0
94.04457778506013,41,3,70.40570797358468,1,1
118.38584249432786,11,2,65.37315662238358,2,1
71.94439363284954,23,6,42.35243579002503,1,1
74.67659088975076,33,0,73.50673429581751,1,0
102.24137832964801,31,7,61.23535291909468,0,1
85.70528832800156,7,0,77.19425450807137,0,1
22.421678061103275,22,6,23.396626839073374,0,1
34.76581421538599,5,5,39.22578160063567,1,1
95.60800201830236,37,9,68.76608180941628,0,1
123.1761262607226,1,7,16.856328938727145,2,1
119.20340890589428,6,5,78.18776895896598,1,1
116.20735270817384,45,4,17.67677836624044,1,1
120.26544010705743,47,8,35.82314434824946,1,1
25.777651922188,4,3,27.565223966818813,2,1
136.3632034451365,30,6,10.793628353627897,2,1
135.6068036775177,30,5,30.71239950459302,0,1
89.15011858268981,17,9,91.59356488195478,0,1
52.3172631949395,56,5,7.5582214601337885,1,1
96.98320146158635,24,4,6.598748417591249,0,1
92.52517042878725,31,1,71.90535055186668,2,1
48.98443699972734,28,3,39.852641922802015,0,1
98.40692326072698,45,0,26.82540249310832,0,0
123.64823509307926,43,8,53.342854365347904,1,1
124.7938924168833,4,8,30.33417601030685,2,1
27.76071689638887,39,7,42.241702640617824,2,1
45.63123053562037,19,3,72.95695692584398,2,0
106.8690368771154,24,4,16.10617112588875,0,1
131.77815290385928,7,0,96.16733975631936,2,1
87.75822071839801,46,3,9.040225005560096,0,1
111.97833688354746,53,3,81.62104875618171,1,0
22.739361385397075,48,4,73.83616342538399,2,1
99.09470554510192,53,1,31.798509827119467,1,0
145.04818877675822,9,1,16.240670897464412,0,1
105.93189891425594,22,1,85.9756191284536,2,0
139.89584315804154,54,7,69.56310450960868,0,1
93.58122955703959,2,1,32.63371623582208,2,0
129.63923591087058,27,5,6.608271308675974,0,1
36.14111307342918,16,1,94.15658252496439,0,1
36.05672417528615,5,7,43.40405081369638,0,1
35.62331279545329,12,0,21.74535046398321,1,1
83.55044176477219,52,1,91.62422480762129,2,1
62.934262908824955,26,4,39.10696121349449,0,1
113.49416098633468,15,5,49.00890589477174,2,1
137.34084885905162,3,8,71.36877302147194,0,1
100.51872771455265,9,5,82.84478856826726,2,0
47.71737229281531,59,7,14.516886130922055,0,1
141.01399277878477,28,6,90.37402088416124,0,1
88.62145395793775,39,0,93.59127322173605,1,1
113.59292190764819,36,1,29.630624033091355,2,0
135.765760556573,25,3,52.251854294485625,1,1
148.67815117285735,41,0,86.4981567501808,0,1
85.7883133832176,28,7,51.29809152752819,1,1
125.0481534288776,47,3,50.78758428470566,1,1
93.69271849137147,55,6,63.75970303568134,1,1
83.23901297945477,21,6,77.90673470619952,1,0
89.90262750591768,29,7,68.23365165059187,2,1
82.95578169682153,25,8,64.52383098110855,1,1
74.73365544330848,30,8,40.30877676256946,0,1
114.08368976681841,39,6,64.857002034789,0,1
52.45785607319569,57,8,14.810922940063628,1,1
100.12959055478008,11,4,43.90802110073787,1,1
112.68482310937584,19,9,22.893371865190637,1,1
135.97180834079165,11,3,56.06894496619111,0,1
63.14402936188614,25,2,29.894292836970145,1,1
131.8778834570884,1,5,53.06380807382641,2,1
142.8878522723623,32,9,78.8458780200405,1,1
104.32831975642344,21,8,46.22930598294282,2,1
120.2862910299917,45,3,25.779222985075933,1,1
72.74190477645354,13,1,26.18325907540019,0,1
143.77760457201006,34,2,91.09417257881678,0,1
107.21198916123514,17,2,79.18595263936973,1,1
60.32038512030978,51,1,8.474403424838524,2,0
72.55397514042298,55,8,94.55866678454528,0,0
100.3082168371049,47,3,15.693692785408913,0,1
50.437571386598364,19,2,67.02952659609522,0,1
118.00887256423798,10,9,57.39279274985783,1,1
49.20989711505361,42,5,9.433920544378552,1,1
96.9325954502221,59,7,33.041461150801226,1,1
110.61084668932754,9,7,78.70609234070234,2,1
131.76722643600004,51,9,34.15358484391952,1,1
115.4070540525613,11,5,50.631577411858984,2,1
123.84726190179705,38,4,71.305301538189,1,1
138.68113419472027,31,6,11.799420167931299,2,1
97.7103029588694,2,2,84.09754278153058,2,0
130.01640138606217,24,9,8.950212083051941,1,1
50.14339003327237,42,1,29.926807604029023,2,0
125.91531220295649,47,7,77.49139023472553,0,1
48.819276369842434,5,8,91.62813941121671,0,1
141.5017984365614,50,5,77.23265294405734,1,1
62.89653386949693,30,3,26.564939085846454,0,1
42.33893976282967,39,5,98.64376297416055,1,0
39.261938816796246,35,6,44.266751610572804,2,1
44.34538820191821,53,7,40.762865048268424,0,1
78.18024011321157,59,2,87.19737245707367,2,0
87.87942084040766,57,5,11.289852760166621,1,1
138.79215822810943,48,9,57.827735738831954,1,1
69.53192438060042,17,5,96.73445595264111,2,1
48.272700142317035,31,9,14.51238191029124,1,1
116.6967445391196,2,6,56.38065985555423,0,1
37.505073030718776,16,3,17.583378615789083,1,1
135.99683836197443,21,5,89.5479065292467,0,1
73.22195257714452,30,1,60.836096726298464,1,1
99.79939287514736,52,7,27.287321462266213,0,1
44.203964540147936,1,2,34.16908625558615,1,1
38.91878938037877,14,8,54.07994246243692,1,1
123.84911871813122,16,7,73.90807006612198,2,0
75.86129794889278,55,5,51.311949987260235,2,0
148.27656565440734,9,9,22.980264663840334,0,1
88.1587327788187,49,1,72.27246559961058,2,1
129.93487839849968,8,7,16.244554452441,2,1
147.39527823378657,9,5,81.893693407108,0,1
56.54952099610521,34,0,42.58201110598589,2,1
124.11462258019759,45,5,67.00750559994964,0,1
22.86080123220398,33,4,37.74651461491453,0,0
108.36803534793374,22,5,68.56198549729532,0,1
116.87614184532042,30,0,89.4727565815888,0,1
82.05728261661531,7,3,71.63340563623524,1,1
41.07367731527526,18,6,68.78385353971598,1,1
100.17367125019847,21,4,76.95402713644027,0,1
136.67872572662247,5,5,52.52014100489702,2,1
141.07149594517495,7,1,25.92780369697061,0,1
116.99331075454836,12,7,82.47459476131485,0,1
54.282723595328264,59,9,66.60578969872758,2,0
133.1425003877896,17,3,34.8129836514879,0,1
135.54699867122036,58,5,31.20766594360452,1,1
67.74148674687868,24,2,52.49324833268057,0,1
43.78762575067849,37,8,24.6940370623492,1,1
133.7057264373379,44,7,88.43268905509905,2,1
135.06265098286588,19,5,79.91446072573397,2,1
33.11779099165783,45,8,34.28992170455989,2,1
145.70795798892348,16,9,9.693337022429446,1,1
89.3004719002437,25,8,9.927468505841517,0,1
149.18492534258172,27,1,33.226377015214496,2,0
77.85107252816859,51,8,19.01320530828857,2,1
89.32683411674125,55,7,87.96656355273902,2,1
54.59076815626193,42,1,44.974367337249596,0,1
136.863167916998,44,8,38.06251684008212,0,1
77.68257521943505,7,4,25.70041404376643,1,1
125.89982697155989,46,8,84.91409707982694,1,1
30.36545576236075,42,2,80.28436505159557,0,1
122.47206170432564,8,3,41.51102031133624,0,1
83.73160849269175,15,0,21.088995782386377,2,1
20.703024365303776,58,4,95.4388834897952,2,0
49.414182069843335,16,6,35.00669985569206,1,1
45.18492748760521,8,6,78.25371357895223,2,1
117.72939557022717,36,5,48.98970911506035,0,1
82.03628467311842,32,5,79.25636667541653,0,1
40.763391569322664,17,7,50.752878380470136,1,1
53.38438701588284,36,9,92.9281813655916,0,1
85.52998468976503,22,8,81.04022053401253,1,1
22.552965651557603,32,3,29.727458583693167,2,1
75.13632645291858,58,3,45.88588864448695,1,1
108.14798247498622,11,7,14.556031607452576,0,1
87.30809608716424,45,4,90.8297747511235,2,1
97.75294033981484,6,9,11.583150585993003,0,1
62.46035521151447,22,8,6.732952783306482,0,1
43.79984412256825,14,5,52.16114119527893,2,1
125.26636774617354,28,8,62.2972651168294,0,1
137.73253328672686,39,3,26.205367269158103,0,1
86.39627414873617,12,0,59.20216305091037,2,1
59.655357635580806,27,3,90.07837870552063,0,1
86.45662783733812,1,8,64.48093914508499,1,1
134.26811768286143,10,6,48.295379444254074,0,1
109.88282515876526,33,5,18.720753517162365,0,1
131.62009121771527,16,1,21.049464285617287,2,1
62.689325000146546,39,3,51.013696652818865,1,1
112.55728668387447,52,0,48.99652906664527,0,1
104.89636629651015,6,2,54.6269232435403,2,1
94.31013988455425,54,1,53.24959066247609,0,0
88.66923247996614,25,3,37.42149512298875,0,1
91.6271248081476,50,3,71.10704485514972,0,1
