age,income,experience,hours_per_week,certifications,hired
33,117418.0267638444,4.680563506137492,35.53572721535548,4,1
57,90940.47594569335,11.761724917093954,40.128186802998556,2,1
36,46528.37051105808,11.41379323153696,50.7493917351521,1,1
35,57948.452554714946,9.68532396219451,55.10182170237892,1,1
18,117319.1321156382,10.999579727677284,24.151277127066876,1,0
31,82738.16063599769,9.835812652473361,35.39425049972214,4,1
19,48084.08725109939,11.309127321482164,51.04466393654002,1,0
45,145745.2547481387,14.310119092422575,37.26607050375844,1,1
47,112966.25257619543,2.1925638880687948,33.28911056265135,4,1
55,144427.5282301735,14.992515042980475,36.45290787293078,0,1
21,75523.65589684462,2.717723002551884,44.11378987145403,1,1
18,81763.04428992365,1.332559968207494,59.99220576535206,1,1
25,136734.1781040525,19.52159372442935,39.71969716418127,1,1
46,88256.41423190001,19.13983537740883,28.339778998170424,2,1
56,111946.25854773672,1.208730898811281,26.51386301116379,4,1
20,52782.4740744189,8.865068829499243,21.69398989905657,1,1
49,78074.44093134327,3.7248987659954946,42.352689396732856,2,1
27,36048.48255534616,9.70689794268836,41.78288365955337,0,1
27,46777.40466400502,16.603544859991747,28.209357071212366,0,1
36,20122.64398479204,19.012235494857805,47.81317625810268,2,1
51,25104.456714325832,12.685053069030747,49.64428166518723,0,0
50,147046.8970130008,7.078113344236341,30.36392821528445,3,1
40,51505.9803677791,12.066511312891969,33.76399056118946,0,0
45,106230.39223552025,6.240026122169007,59.618866893890264,3,1
49,129082.9608439495,18.196472816641208,34.97057871402937,2,1
24,91585.85970075335,17.40800926211674,50.43206687024407,3,1
46,39908.785010914304,11.164635005593219,38.1090170651976,0,1
25,114655.13685370162,6.495978307607211,51.73379311443904,1,1
18,98032.6833129458,5.867793511659567,50.760929551305914,3,1
20,115062.57661515876,0.6683598941011892,46.71024100794142,0,1
41,120067.06097142134,16.316417020505906,54.19113385182317,1,1
40,146803.34779901686,9.00766426078016,57.568739795107405,2,1
25,94563.22640347229,6.502658568005288,43.199332818083356,2,1
54,64413.344649778235,9.422207099955077,29.498756288909828,4,1
20,104300.39239703082,16.37475980909304,35.945158465763,2,1
50,28897.292201541397,2.4922841541504237,50.33222854053173,4,1
45,136661.65138180624,17.153119764836546,46.03533940495478,2,1
25,35519.53147396558,17.95017670216708,27.11193354260995,2,1
51,62619.568925156374,18.934158300677765,22.04958164585699,2,1
52,126046.89948139571,7.949759848452556,47.31846374168259,4,1
49,97650.60918299254,4.3428080807534375,30.043160961173815,4,1
41,71172.61763606747,7.4728163693339695,39.986809749162134,3,1
31,81546.63571875278,6.658241924628065,49.86987090050377,0,1
49,131091.16111628345,3.523078250057201,42.506671226253324,0,1
33,64200.570187785976,12.14533340202976,23.332103324471856,0,1
21,133054.45902558227,9.532483210172577,27.423209471342215,2,1
54,31457.476026969896,17.314019846480072,28.773127361236767,0,1
38,120983.79683712199,0.6421916096411651,30.314570145793795,4,1
31,130181.19229711572,12.877358551102526,42.61613567802017,3,1
48,43636.294868854035,15.258977570231222,40.15863119301574,1,1
35,75945.04920838606,15.18973138376614,28.12640153456836,3,1
24,41514.97070627523,17.721479341910502,22.702193738227482,0,1
27,111858.53676924831,14.580674856589882,26.857288178988725,0,1
24,89595.20984801538,18.556201232953924,59.37525250474413,4,1
50,102592.03507208174,6.653131996417829,38.74187799165889,3,1
40,45543.30570430745,10.064188335030861,54.6938201880845,4,1
38,47526.962066814536,0.2815932656578135,53.95009866675373,4,0
36,25394.65231628783,0.13915174606582426,40.46078229851495,1,1
36,61868.77957544487,4.802532409030398,48.26750833842174,4,1
53,92766.80597337775,2.016143942781705,27.71008041650849,4,1
46,131531.53881965275,5.204227358715072,47.53586819707633,1,1
35,106700.56816962849,3.540865890567948,30.89538317053158,2,1
19,76601.52204196769,0.5704004967729648,53.28248387016603,2,1
18,143905.6148712379,18.18608292812099,23.348965324356396,1,1
22,113501.87607485814,0.1644626277778305,50.925546915411104,4,1
37,140921.4763721315,14.721642886741709,23.997476262744783,0,1
28,88586.43652538153,3.0429577383903306,55.24756947577236,3,1
59,53657.55572310815,18.244592439992,32.16818072540015,0,1
19,26867.469227413858,17.855918791797716,46.17573459322299,0,1
20,114391.03069290056,13.078022927385147,39.50009114481119,4,0
40,35769.38974071944,13.444682996012103,34.65212581049356,3,1
29,59360.766675355735,0.10678283939377087,45.81767332733986,3,1
37,89221.21802490666,19.697431322272042,57.90091922204952,2,1
22,93374.15641136719,17.55665207151629,21.650789894984875,1,1
54,98075.81560832768,17.90212451460184,56.754114235324174,4,1
55,41613.19294546108,13.184890741017439,44.36326620084054,3,1
47,69365.86262681434,6.89573857309073,52.292572030762095,4,1
26,100235.24952520567,17.872972981809617,35.354998137371105,2,1
51,146076.45240239202,5.830338563023847,38.87371899350455,0,1
52,114592.04790095953,11.254230866844058,54.75403007204656,3,1
39,139938.48842221452,1.994619446877648,36.59391879239293,2,1
41,119087.56758084301,18.439112602655005,41.386382669963396,4,1
34,96923.20595601205,2.8154091554242666,20.807796923373317,2,0
27,44963.03798772479,4.497936114608145,26.343920233521693,2,1
47,106669.1347460267,11.1626831625643,45.66746031899199,2,1
40,101039.34357478791,15.28186000425963,48.67907604255508,2,1
49,98320.99215944464,12.387026118725979,43.30403747137998,2,1
34,83672.1628384713,4.642678256003123,25.732401451024426,2,1
34,88725.35851860583,0.018860850549806685,37.81621714311339,1,1
31,63477.528525353526,15.143011606148784,34.203790654527594,4,1
26,87510.65004349941,19.704146518221876,39.826453761403535,0,1
57,45682.26773820217,16.19826240612181,54.81316138216377,4,1
19,124672.67165684898,9.204132363132306,51.034457546346076,3,1
42,44151.004110832015,18.075345227982133,23.359580055566358,3,1
56,31045.617685630634,8.196953462367,55.61236791098257,4,1
26,76711.98342643047,10.49868168486935,38.87068604599294,2,0
39,105579.96713578804,9.542595347913664,49.75448579543993,1,1
21,76903.18724136037,8.952477453310498,25.601569250574087,0,0
43,55978.03715367012,15.503815385878115,46.828781028281924,2,1
46,92562.2539057573,10.53537814538984,29.453040704378317,4,1
51,65110.30360358599,6.334342440504321,37.53523588563726,4,1
40,141272.7997164623,5.163163353169566,20.674514803284175,1,1
54,139943.86814846436,0.7549463393486677,26.064425517219043,1,1
28,85308.3365963724,11.66390323766092,23.68321972494479,4,1
23,62624.91922237361,4.599228308020685,29.589766917530337,2,1
35,115827.21381436309,2.962678440327662,24.00072360097289,2,1
38,24772.682652798663,13.076599276553553,47.676401064782475,2,1
59,81719.97078567467,13.624185156430977,21.161596088368775,0,1
53,63722.04125514336,15.04309784515332,44.70962002499992,0,1
58,139669.66506333213,10.07153792677183,25.628313233022972,2,1
55,21560.39354544873,17.88109210407773,57.80645828711587,4,1
51,91865.93384338538,18.726855067964557,57.323762924394174,1,1
34,116286.26553866138,16.147418795849788,29.020124100838505,3,1
54,83052.33837812537,12.711869640163744,44.57685192892118,1,1
42,31102.393921153816,6.074419071823773,21.12021277889834,1,0
55,146419.98070362728,19.658898432404424,57.27154172204696,3,1
29,87341.35607889273,5.482723343838767,40.91949232766839,2,1
40,99844.21176147148,4.053138439808621,21.72892605671116,1,1
59,50759.27175197595,8.843082275731655,33.69999972032549,3,1
39,82854.7510638845,1.1368114142477692,23.07397847444937,4,1
38,75789.43395458185,19.569889293435814,35.717777574934395,4,1
44,29736.459460257887,11.768671128328496,46.79705368645293,4,1
48,33800.84596117074,11.139041833283505,38.795596321657584,2,1
23,128871.4275504407,13.115925597994398,35.348886988778176,1,1
44,51176.59378685673,9.940472955544132,24.76628182161859,1,0
57,45344.575294821974,0.6412703418908317,29.797561827746254,0,1
51,85638.48866251811,12.246225776807936,24.005731509534044,4,1
29,119937.12707712669,14.323477539128612,52.29994926626643,2,1
24,28053.04741526843,8.334981212481063,25.4095931193889,3,1
27,94985.02955297325,15.14591144142386,43.81493466195574,2,1
34,35497.357569274536,4.540025986768413,33.709616543553835,1,0
43,24739.936607330397,4.4255318213236805,29.03913538620734,4,1
38,26856.71378108826,3.228339753751479,45.57873757968415,0,0
45,128441.33406709737,7.439895195783237,38.28009237507763,2,1
19,35336.422871648,16.94024070778167,36.005818691382366,0,1
18,25869.67737359795,16.558241242981286,43.714080195688865,1,1
53,76926.9853285786,7.656484159270076,39.65070513960003,3,1
43,129719.15135246322,11.782374719604732,32.13936834206243,2,1
46,54113.08894360925,14.416326329498313,42.362451510610065,1,1
38,74822.64027836913,4.82413549256046,46.77994306202778,4,1
28,25189.929233287658,3.3628217178949416,21.06772634347417,2,1
57,78380.20683753386,19.44191986424622,38.63486915630702,0,1
28,95089.70048282738,12.35114626419237,22.30733138334175,2,1
53,94217.91698777882,19.62831443667328,27.456216562724443,1,1
56,63215.46998266747,6.755119742644582,42.42034936311892,1,1
57,61019.31348620762,14.06063399948263,54.64755661062323,0,1
52,33861.07046175773,4.452072730824755,55.31222716753939,1,1
51,67683.78168401489,5.224003425478259,22.79776040554525,2,1
41,32934.30695348541,10.238042425392479,36.76420345146826,0,1
39,119657.4728125667,6.3923625101614245,43.320259320182046,1,1
22,145615.65870726417,3.3524312768116893,25.882796182013735,1,1
50,146109.6793666719,5.25761403978652,50.61728866979087,2,1
53,132459.2429188012,0.7149678893172928,49.76941033748955,1,1
37,98102.97941415048,14.088472429549732,56.133640548271785,2,1
36,111112.54064170439,9.842333141717232,20.33944048333772,4,1
52,57076.754348453826,1.8848613280905124,28.667369759560106,2,1
34,102000.15462244068,3.433879862569824,53.08746856981287,3,0
51,79234.44142718407,2.0506907622528803,46.823202033077415,1,1
26,82662.25417100123,12.25185616551753,55.77559414793963,4,1
43,118510.95284877054,1.884207272249876,22.28718618121066,0,1
19,56649.38622764272,15.085646660704322,43.878558628657714,3,1
26,61345.14952028759,0.4102183864078235,42.76186299574697,0,0
26,140203.43284672278,4.987515759917843,21.426976654421296,3,1
57,27309.158330626393,17.813333517838142,40.54088307649934,4,1
34,83132.45879373426,14.37062636244492,44.38081245239697,4,1
18,138664.10405302202,1.4593666585137544,27.65172696808429,4,1
42,99347.1910163604,16.422522089703595,30.933183324986516,3,1
57,91032.91964757718,9.860702430804096,45.61389385190948,2,1
59,52466.74329981618,16.935660543376585,38.73203790399833,0,1
42,64625.81357837828,12.014795489007868,54.32054630273307,2,1
56,130766.29405461009,13.636660640657174,33.69527064036753,2,1
52,92698.35712989955,19.870031207914163,30.666386335528045,1,1
20,86916.48518838138,4.646710918480363,59.39463761379371,0,1
54,32945.36276020376,12.478911495227766,56.44543080520334,3,1
47,22083.660339166006,9.206427801147967,21.159709799959195,1,1
55,145279.0745293164,0.7890390584538287,50.82914461226264,1,1
51,69008.20174728942,0.2894128300573007,24.41339095300812,4,1
29,98417.69807293556,2.3845715563571734,21.099407793174837,3,1
36,30362.95951434705,12.981834810770962,30.947820638653955,2,1
54,108804.85714399605,11.343261758267843,30.773835162444172,2,1
34,141233.67213177492,11.068591223274549,52.77275049387859,2,1
27,94836.48288966456,0.6371352505652017,48.426689837713404,4,1
29,36394.99190880338,9.38605992720014,59.26437709328057,2,1
33,95623.79857155198,18.49245635685057,48.46051601247274,0,1
41,119625.1377036048,7.951837386212932,36.73022213024191,2,1
36,72834.14975462243,12.498449395769127,47.957106437808676,2,1
25,134378.90723239083,15.596373512462872,59.978362687456084,0,1
48,104328.78393645739,15.67850558283775,48.40567530250112,4,1
38,136902.35937759632,10.385601647905427,50.467254239212735,1,1
34,101055.69046215384,17.159038908046725,57.53460060761037,3,1
40,37067.43636062715,7.827561867274939,24.546050452467334,4,1
54,60259.922443674586,17.773864295695965,48.19137173790907,2,1
33,46233.3432728194,4.804543327910906,54.03223831869796,1,1
23,138147.4447031921,5.604328139811421,58.17514400883572,3,1
25,118852.00874737275,1.062412483980022,28.438771588467976,3,1
42,107931.78795830079,15.911636730845657,40.157160308969765,3,1
35,59125.62155211082,8.341104724654112,47.22219390577927,0,1
42,43925.820366527754,4.58233227822798,29.898709180053498,0,1
29,118338.64143855854,4.635805552331593,44.01891453001096,1,1
32,81640.53296428036,18.027998824584664,30.303151299919975,2,1
43,49352.64177958178,16.67833200922074,33.33828082126589,1,1
58,100160.85716148576,11.070617707143667,37.660747860434604,2,1
43,25243.40077799876,12.322216008314422,41.16760394986268,4,1
49,62402.13303667296,9.48651141100582,37.974634865006024,3,1
27,80912.4092968475,7.833330857576177,39.72782079151717,3,1
33,39234.58343422276,18.30953762436663,31.943550251531704,0,1
24,148005.08208680915,2.5122540704060414,26.358603760905225,4,1
34,47182.657396649854,8.368935794324559,21.893999093073578,4,1
40,36945.90690562452,6.891238159757506,27.839148899666707,2,1
43,46459.53360529653,9.963014405022967,43.27774566023132,4,1
38,119977.94731076415,9.152637490903501,51.444617912125295,0,1
39,75315.73570533957,10.377790633021629,26.769903897715782,2,1
24,93504.07216782995,2.798379544539882,24.342214310905938,1,0
31,22731.190408226896,10.262830030265542,49.97161442197001,2,1
32,24476.070114530892,4.848376277744217,32.20633322149159,1,1
24,77957.3214775121,3.686626979763825,58.0599775690941,2,1
26,126165.18161621106,1.2966843757238244,48.57271882441492,3,1
25,135081.0542319835,15.253051175122819,33.07024188972123,1,1
40,31271.85378743323,8.548838417131199,31.5817099117482,0,0
46,89987.20327313297,12.532873666235167,40.94793545085236,1,1
35,138719.85921630517,14.551866866094867,23.165786731128378,1,1
48,70436.45807172522,13.58633330627107,24.70706050581196,2,1
47,127843.55808568792,9.410014381793646,27.0343152526477,3,1
56,37380.43507192671,7.7579705790345965,50.988943732182406,2,1
52,141601.28365681384,7.519198192813274,40.5542943707649,2,1
35,117685.03127906934,12.800975938601127,20.42268491097772,3,1
59,142373.47106229723,9.895887098837468,46.94066109888436,2,1
56,107960.24036182584,16.982644959770212,36.947607146419884,3,1
34,67242.51115992552,17.494039686534244,40.434094598551916,0,1
31,141963.55242821394,3.4112075601303693,28.564649736517424,3,0
48,55823.680920193205,2.724673030914513,42.07128913576415,4,1
41,63182.42786802523,12.608018520719991,59.16612959005954,3,1
52,111105.09434022623,6.024514961245588,22.937787640230457,3,1
51,119491.11893830022,0.3714143753019772,31.356695986577225,4,1
20,140822.45290039,17.7728533872591,29.71990371443319,3,1
54,46624.31317730724,4.538015344876165,29.941972430047183,1,1
57,123739.74457849911,18.585613033716182,35.14825430261509,2,1
43,116010.98694160525,14.348689017565073,52.7243913897667,2,1
40,28293.292312967722,15.253069798229685,56.5143475985755,0,1
56,70339.00835732691,4.029229915863208,28.088603498358932,0,1
32,56759.50941781282,4.683888512336258,41.71799751792451,4,1
21,59583.755166023955,10.425355076481315,45.47595888661921,1,0
46,147783.09434211112,3.4419970529972432,40.8730989745538,0,1
39,103561.06375239063,6.1086338536606455,37.36305576787679,2,1
42,113297.90051315495,6.429249558956089,27.679020234369514,0,1
30,146960.2928509512,3.192598665055282,39.52877436796954,0,1
35,69036.23171949302,4.1036566679032145,36.048593108453154,3,0
50,124239.22189886477,15.77103684016513,51.82253450009078,0,1
33,76489.0252295844,3.3439170909453675,50.54417436651981,4,1
59,133039.37733594736,0.5691478368784497,25.359947248226828,2,1
19,43485.48037046941,12.58709885257877,23.540762102522702,4,1
52,143199.20301835635,19.519662387849,56.32615772910012,4,1
59,48440.32209341436,6.624276292462428,41.42033555857991,1,1
51,62408.6659075211,2.373114063925046,54.31203749130363,3,1
47,118304.99043388147,11.407746507350616,22.326044822656044,4,1
30,71188.16840350287,18.127084221912924,41.06062466086521,1,1
30,99067.47897963806,15.681235596569575,41.57706058304946,2,1
35,77794.5551390257,12.45031736825432,54.428081301686,2,1
49,116508.09182167164,6.301129932151987,23.9043999291883,1,1
49,49683.062807919414,10.8376034655244,29.617822547036372,4,1
52,27599.53834079401,1.8248968260851073,36.26153255548053,4,1
56,58990.82167149861,13.578908485613399,54.63365901679769,3,1
46,81660.12643289594,14.501920377953017,57.55533260282268,3,1
46,41842.606785048214,19.300632458198375,59.708984783745116,2,1
33,66123.64765533053,5.207947174901433,58.367739458340864,3,1
27,71997.79237816391,0.36912838086045285,20.237670233774175,1,1
47,27460.93967947556,10.912169288543012,21.90833365815488,2,1
42,95829.94226394659,14.135810087936289,25.904272766303546,4,1
56,134964.64563626738,15.80814951765976,33.954483870810925,2,1
37,39726.57868389682,3.874778660496212,53.19672123947835,0,1
22,97715.04174219682,5.235057380740473,55.70624781341922,2,1
18,106416.09663841002,10.251818505345927,27.47337625178332,3,1
47,74513.50845450748,6.612016199400037,44.786566064788346,1,1
20,111142.6863573551,17.2102297317489,56.694479402611066,4,1
31,73395.10065383156,9.475203074774406,38.54926943725283,4,1
47,85602.84743706654,15.99157288204006,24.14174287811136,3,1
21,20955.895792075506,11.612395209647076,38.312546003384995,3,1
35,109923.61483750955,15.46180283234224,35.03179609152229,3,1
54,105974.54826281418,6.653459730606476,43.106319842640275,0,1
42,24992.114052424793,16.628332438606222,37.546347376284146,1,1
18,67872.51396136731,5.4914463110204315,20.693837074148718,0,1
32,147274.13930291677,10.921976160065816,59.75990933654685,3,1
26,74695.75313392018,4.280142263477485,41.74160950922284,1,1
32,85252.90266713942,9.510530432523867,38.945230219384385,3,1
41,138290.9205607634,6.363504190174063,58.18469486016216,1,1
21,113244.04386254834,5.334068612744285,26.234414703483083,4,1
29,95669.11704614907,19.339700360560748,27.56950410180993,0,1
54,123714.60857433942,3.2014821097346124,52.32058996251134,3,1
54,132367.61463927652,15.746516749147904,30.43324320100035,3,1
23,79395.44932584469,19.683299189664297,51.96908425166107,2,1
56,81764.0874411386,0.3980296748015566,30.8613393163401,4,1
41,70186.62163473865,13.9805482808419,21.32750520900006,3,1
28,145671.79820239986,5.058236111125742,40.680588955468636,0,1
30,110631.61305774555,0.8097564865660889,27.867457365074454,4,0
51,30818.998607049398,8.057791579132616,50.313851717298846,3,1
42,132184.7510306924,18.7043562034175,45.64798532928592,0,1
24,82472.79230871485,0.23530188733995372,56.94410671911671,2,1
21,28938.00783492337,11.757713838595635,51.319534290629434,2,1
25,91463.24317123044,10.027929571906487,27.231038193629075,0,1
37,74231.35626684126,17.46768328742095,52.00632946659185,4,1
46,134107.4226321412,1.6800342904125132,45.66948179256093,0,1
27,46519.29846922036,13.630520597733007,46.758065670425,0,1
51,127440.39923398379,13.602193968665546,53.29051543880595,2,1
43,92499.52985410886,13.381600337245665,42.95296276755761,2,1
58,27099.339417750976,18.84668989870074,38.640140574120515,2,1
20,146339.889172313,16.461750580137608,45.46564141434912,3,1
23,86639.98173341599,0.8394545248701202,31.91829715833436,3,1
22,57813.991050105724,9.421657014090263,27.303885243483972,1,1
22,81022.88945860355,7.95906112402667,44.663513522849854,3,1
40,131521.51185727358,6.202944421816041,29.353934763419108,4,1
26,59637.40617005825,9.026734503081945,23.196604373864268,4,1
52,45047.93154327104,7.6838836985195496,20.022167383410157,2,1
37,36779.26210101459,8.646677997573306,44.332776056002686,0,1
59,58721.72179072746,19.58523731217285,34.48595133920947,2,1
52,121406.25131520565,1.7726594949916152,50.092438826938235,0,1
35,81311.42747538403,18.444617396774596,35.007055932524096,2,1
34,49572.6084801602,9.604734269420534,39.44013792952907,2,1
41,41604.0499492674,12.474844909990823,36.2833989126154,4,1
20,63254.83194634928,16.603659332353878,46.022991644373846,0,1
49,142190.16847514216,7.209260582985111,34.245566480598725,1,1
52,64593.47263670317,8.608438161759338,58.550705997692354,1,1
55,148456.1298741026,8.19036960557428,57.4458794639412,2,1
30,83079.9592494963,7.494620450715197,53.92111610629125,2,1
42,43291.30937771962,18.5105864329379,56.812010822909926,4,1
26,135848.21193315624,16.578597823860242,37.965587538375644,0,1
21,79846.1985075275,2.179999797259522,41.457215871579685,2,1
31,112257.27465558817,2.1624670495419207,49.68370370232978,1,1
54,147882.50581718973,8.557390297059824,47.845836997541646,0,1
51,26522.79554159662,1.973147534656181,55.627143824218834,2,1
28,32570.292772383727,12.381861905422394,48.65324109026781,0,0
58,113659.3763901583,2.8738321452346782,59.91538832913842,4,1
20,56637.25042841136,10.447465279336022,33.94023199326364,1,1
45,43959.18160351288,0.14439894007435505,53.31990968957672,0,1
46,25117.044376564834,6.331926968252935,47.90539291330657,1,1
26,22840.072558206233,13.543814473453109,47.655457808600744,2,1
20,120683.12840557282,9.680778804556969,33.033423793799955,3,1
42,37476.3455580415,19.565389719979763,51.424071696920905,0,1
51,80803.68007624961,17.482075921324217,56.015040893903965,1,1
29,98766.5859733328,7.181415580863025,28.741938460822517,0,1
59,75685.73407395,0.909730829445492,45.01987348466817,2,1
26,23523.864803710305,16.912526002300375,35.685393164111005,2,1
32,121855.19533642815,18.224686206293427,59.58192477179508,1,1
57,21366.719190414955,16.412547868380734,39.15331263326726,4,1
42,119045.68626907292,2.558998818395297,29.132806951877708,0,1
22,136129.58419245595,19.958302688245755,35.2743050088733,0,1
28,76269.1897374324,5.171684431055477,46.15353559266505,2,1
51,89620.52150271377,14.484098256167401,23.043574853983053,0,1
41,82007.841040295,18.16069752671443,44.144076808849505,1,1
32,70597.12042104705,4.713742286614188,57.24899036715592,3,1
55,135365.18959814683,18.16517109354132,54.014511506314015,2,1
25,136211.3563870988,6.18963158389734,22.706941466319336,3,1
22,63656.127403399485,19.528264447681124,59.73559514956273,0,1
43,99959.06802191075,5.625200407609492,47.94907694815517,4,1
35,140497.98307896234,19.068716495156703,26.491232972560947,1,1
23,145067.6048623757,1.070893017853498,20.49664356677694,0,1
54,86164.67525486618,14.18544023339626,26.851305451686052,1,1
30,78867.22468696248,10.642222676740074,53.52703682742954,0,1
45,56230.26107070835,9.557541542454613,20.86557299780655,0,1
22,144653.3435147533,4.4698862851168,29.32589214472346,0,1
30,38565.85958147276,14.111915795529839,50.29222381339501,2,1
34,95377.84488620426,3.816189828926142,43.444421435925406,3,1
57,56731.534777423054,11.056835919695365,51.30942841440768,4,1
49,56271.07774521356,5.0649072608050165,49.84602015307152,3,1
46,72645.9163589045,19.11242759562712,22.02405548487219,3,1
20,149843.0816560351,0.5726238767130565,55.70045676376606,1,1
57,27145.61988917687,3.994565602224731,29.08127337129075,2,1
51,95210.4363664591,4.846212127748954,42.13569760919055,2,1
57,30734.380544586034,8.281356515356329,45.77152626111115,0,1
44,40087.70789876746,4.65460483740107,26.745128435403814,3,1
30,77143.18243047682,9.826981805375706,59.049250268038975,4,1
50,86359.81707503737,17.44931046517078,39.52623824349236,1,1
23,53643.01308738812,14.241268428183416,22.305707823895737,2,1
41,61139.4270136741,11.59923961070222,57.490481791113616,0,1
36,31305.712633271298,1.780063559653593,43.45071372773072,4,0
33,59418.57189975257,13.879842167785512,47.967727919255054,3,1
57,145652.59711947074,3.328285686218797,41.007031597368965,4,1
45,142811.9596174226,15.72734771923396,53.3895181910787,2,1
50,63534.17771780805,5.001135170203064,21.325338487728438,1,1
58,94211.01171623901,8.340974566418017,30.73513461108591,3,1
30,138247.40084442275,7.009404046358558,38.78593425610769,1,1
42,20803.89694331657,17.176278293497134,23.0641446525484,4,1
59,125388.86414388694,2.5308891742681627,48.23626677306633,4,1
53,143288.04186255948,11.312897647695772,35.74653656222563,0,1
44,31872.34546336242,2.8412321888612446,30.906719610725762,3,1
55,40988.199184279736,14.095916722643732,20.135153872336492,4,1
24,144897.0193602762,18.101562555889622,48.79321246999815,2,1
22,89880.21867324502,8.692153077345068,53.35237235491447,2,1
48,21845.56248132408,9.761845205299517,35.80162142725994,1,0
40,53492.15983925879,18.548456729655246,42.56871908133462,2,1
59,78492.67765495175,10.419827772987142,29.107465037183935,4,1
27,110078.1584332198,9.751968760991218,44.887905851205325,2,1
49,115310.84915778394,11.566582054086084,20.48549833260802,3,1
47,149404.7966803093,13.784594727259039,39.545755883950335,1,1
56,57376.45591988867,2.1376675017406277,45.76821927362769,3,1
48,89968.61324290177,16.422210554830322,56.72767092918936,4,1
35,89332.06122174865,8.710100549065185,35.25343268489137,4,1
53,72733.88372814088,1.4469701979497107,50.60760811924119,2,1
19,41991.046199514625,15.723653383964262,43.907481197740026,0,0
31,147069.35321389954,7.538999433725442,57.08048451700322,0,1
30,130931.23426665619,2.0073499019010788,35.935107026377224,4,1
46,84783.29367825083,12.67558079086501,32.76381359491952,4,1
29,98421.90494892388,17.602627068672835,55.48567994776575,1,1
56,49543.936962756095,17.755070188279728,21.969776056331565,4,1
19,90692.3191509271,19.153269496179462,25.455415717347073,4,1
49,110346.11730579185,17.35410919533376,23.29617738336178,1,1
30,86971.71369025654,0.04281838690950446,53.7243982630561,3,1
44,148737.07217604236,7.604823328267805,20.424296934812777,3,1
58,99474.41531220441,16.37085159811006,54.46628621988192,1,1
34,68226.58263698197,7.325060119969484,38.05071181485067,1,1
57,120379.76359005895,12.030970127594124,20.161011154158828,3,1
48,42160.126505613465,12.126338947490641,36.06580708848168,3,1
51,69987.05578181465,7.3005060807764615,27.472033641801424,3,1
41,65104.66354908616,18.089478545625752,44.97601949888652,3,1
52,76134.92236401104,10.064566907722352,47.17435159686586,2,1
23,121631.37737073442,9.295684118750016,39.50110281619999,1,1
36,82942.49418124298,19.95027491323792,21.6207810175868,0,0
47,123221.87853457515,9.870007281452333,46.24515217468807,2,1
24,94943.55740818256,3.567965038571621,53.68155134422085,0,1
27,64469.026505482194,10.261388457268762,48.81297109305606,0,1
58,125297.23667885142,16.280334710398602,53.19831675821274,4,1
49,50977.657171901905,15.537206537965629,28.020380942035498,1,1
51,49169.78737397341,15.77163530216942,55.555517586259306,2,1
45,85585.38012712865,14.160475679958235,32.88773802591851,1,1
32,53910.40197507156,5.084356581333765,20.536192570079642,3,1
47,21181.31454365812,17.241681716804628,53.73566585316283,1,1
54,104278.6785488442,17.8688693075253,57.67285075858907,0,1
46,86442.19679141174,3.883053932370981,46.222327896693955,3,1
39,77917.31588411095,2.6091127310278783,29.257465218536986,1,0
21,145705.906900381,19.51209937178224,30.069778571301214,1,1
37,94255.89391517878,17.366479273007357,38.66371493742478,0,1
49,132246.10511262,17.864722944198935,55.91324318405678,3,1
53,38128.53070667082,17.727527692487904,25.983906245902336,0,1
21,93996.8402068256,10.833736480674567,53.038946783339476,1,1
44,132837.35147501738,12.928034733315993,31.652112348206014,2,0
34,95803.74844638674,10.907257042672834,52.34344677716392,2,1
29,113341.8431565102,1.0241269838065814,56.810847904061546,4,1
39,68365.66381558696,14.910061707055453,37.09975487977281,2,1
34,32018.43721481866,10.106640666717606,34.60202616422123,3,1
27,79527.0383665193,12.954181495804596,52.08885275885207,4,1
18,71282.32080905148,10.052796099510706,41.17931529517576,3,1
39,132717.82370926315,9.83622644644912,47.37796193852788,2,1
43,51719.38930582139,3.4357821895553364,44.91316947844718,2,1
35,145675.44957956404,5.574274302822979,26.115553825791853,1,1
31,144557.95557458448,3.177053838879116,53.791614411582465,3,1
46,52192.113599287026,3.9133259125068487,27.83100445652545,0,1
29,65246.75421205167,19.459547608406098,57.29128576283123,1,1
53,136422.24631360505,3.0622689154439686,30.022851656885912,3,1
52,145660.88871649397,5.3854084861041525,49.355238930949675,4,1
29,77647.08336868572,11.8117931547717,31.386215739743683,3,1
24,61729.615933316716,12.203571524732837,32.71141634347455,4,1
46,88392.22172270046,3.0794825948765814,32.40007411129221,4,1
28,109409.99682754552,15.874348515704247,49.91569016104333,2,1
50,55551.68699874738,15.7040573582565,42.272604718775725,0,1
23,115741.51270047946,4.746354084077822,55.31809823389989,3,1
32,26715.456424903336,5.773326053509209,32.29490876816179,0,1
49,26408.28405937414,18.75975730918994,47.67970088226977,4,1
28,70217.40166892088,16.51342891958956,50.11794398652442,2,1
40,65951.51496789369,13.955940661250477,26.05928452119833,0,1
43,61032.3179977298,1.6446644302120106,36.023574292792446,1,1
51,83832.5691469583,8.365281618051515,39.312699774016444,4,1
51,61695.36570050426,11.186037441536541,34.22749559577497,1,1
46,44993.52940085195,3.7482257596755386,32.884503838765525,0,1
21,60231.04138151812,8.964531642164491,47.456795759905674,0,1
