income,credit_score,debt,age,dependents,approved
91670.36484636979,702.5300055075754,12857.726079687847,48,4,0
116731.20852882612,395.68003824683626,69746.12672267269,34,3,0
185574.0109542969,498.66883243669645,50623.103609088015,64,1,1
82342.27898587302,650.5161860959131,2563.2249884422586,36,2,0
82451.576341321,338.8831345014014,92474.74758643616,20,3,0
152750.22465975472,498.84710326962613,85183.68088189332,63,4,0
101399.2293601653,594.1397064546559,52425.79279038355,47,4,0
60428.86812919675,847.9234711745513,22894.233613944525,27,1,0
101439.11290388482,560.9934594423423,12162.289068009424,66,1,1
45354.26366836397,748.8312164128779,36339.247943212664,46,5,0
51749.657571120195,537.6370067866397,25542.82810460905,57,5,0
109706.19909310635,738.0148974408398,50669.12010062987,35,3,1
95406.58091081862,627.4781408910596,96640.9296123429,29,0,1
184672.262192258,787.6274928263191,57495.34932296414,66,4,1
85230.90184099396,526.0184037925604,88993.10558900979,40,0,0
124505.90305004783,632.3674309018133,65087.883749577726,28,0,1
133807.57182551548,646.5102743403551,47524.65265872004,26,3,0
22357.002185900055,529.5606179902603,85460.75627333713,41,2,0
139436.7269630079,379.37162402811487,47136.81101729975,42,2,0
52046.47403655526,351.45767380178455,86862.8170510361,42,2,0
192992.65714450192,309.1693528297982,29157.67695757653,64,1,0
46759.29099556033,780.443845334868,12881.307376298812,26,4,0
94632.34227086428,430.06120173128204,85531.44643629383,29,1,0
35362.940254155896,416.3287121049724,58741.51637926668,28,4,0
199437.36533227054,704.819470234336,88909.23982489601,66,5,1
110395.10185962367,476.00886219806546,93782.72069923831,55,4,0
127169.30311760788,578.3245808265101,5362.839037144918,45,4,1
32073.765929916946,389.38108591360094,50096.930185886835,25,3,0
154992.884671852,827.8601468040831,37496.45490745293,27,2,0
57783.00675720544,768.3697700094806,62585.83970701171,42,1,1
181649.7720993285,775.0842926307519,79359.11972023235,64,5,1
56925.13528676129,523.7255617146029,28059.021597436895,53,1,0
54323.78971945999,719.298667538945,55679.838437317165,67,3,0
26578.94021265708,379.1318854643791,70872.85799048995,60,4,0
104972.05011979987,304.74045142547914,13443.108283573401,26,5,0
121671.40398727095,310.98511291791544,81406.69059512668,58,2,0
31827.555097103424,622.6309555725082,60610.95998529731,25,0,0
159594.9710051019,550.4671978863674,94953.74371136518,20,0,0
101591.99025464497,584.9084418996858,33952.891913069325,35,3,1
114390.24847896441,304.10472722947065,10814.594233719865,63,2,0
99337.29444888106,532.4776408115841,50650.120103692534,52,0,0
92137.35095755868,694.9374886604735,8581.077170943885,34,0,1
120735.25963547922,543.4815360820897,96952.65233240068,53,5,0
47943.24426752825,702.7205634717222,3868.495825719154,45,5,0
52747.0634891488,428.1604304182591,75350.3901107308,67,1,0
175121.4117824331,747.228102464949,52510.239814224406,32,2,1
190300.7831840539,623.6371822493988,36862.06524982887,36,0,0
87195.67693035553,415.9197046864484,6584.216450865465,39,5,0
68734.04116583968,430.1962617196081,62216.69241736078,23,5,0
135919.91778302286,645.4167555132453,58522.03293909552,64,5,0
93572.15079765735,756.4667762668439,28088.327306759973,24,1,1
24569.544018862074,528.5952801160354,91022.17014103121,61,2,0
48107.46752591427,442.0652360201757,30411.000734283687,65,4,0
148875.00119253155,776.8563838008303,44972.54105921061,26,5,0
138606.30954382726,668.0975604629592,54376.24559186557,37,2,1
24877.278650627028,546.4470180056921,10023.18781762861,54,3,0
59954.9891479309,568.345107403616,93216.17192136323,28,1,0
61593.463385852854,412.341057365018,37453.61524510411,19,4,0
140940.6938477711,644.7414465356642,8077.921387434361,39,5,1
23547.89679578555,497.30838079858876,38729.11736753299,65,5,0
38739.544757223295,847.6048471708921,60020.25470925807,53,1,1
163984.8953671741,564.1009333940383,51365.26718213296,22,1,1
52138.03916978005,567.2370834042872,69454.1974037274,24,0,0
137494.29941333743,611.2184830758695,5548.394206791063,23,5,1
62872.900588410776,804.2158017153107,28454.06102720561,39,2,1
37899.45069668213,740.4499549228626,81923.05768401023,27,1,0
63770.994379901735,548.1215383888127,7989.368779136085,63,1,0
150008.04773401865,695.2845962850378,85548.59546959576,57,3,0
174025.36425913143,622.4295243294189,9189.609207710626,63,3,1
169439.57562205847,570.8018767856869,83445.42148916962,63,3,1
91493.03533132187,405.77367503139277,36078.84010787267,37,1,0
140255.3245827163,555.16494490019,61220.90632572158,45,4,0
56897.173174847776,435.200222862416,15288.711564799818,40,2,0
72766.59144698238,803.1631824184101,6616.872172518085,52,1,1
181340.44733380157,484.4737474229908,21593.82040201351,18,0,1
22340.346231932486,823.7452079933547,12785.381790869555,46,5,0
35391.53555380426,593.1804095520911,31240.589767963178,26,4,0
57419.52592628492,647.3494082718883,51438.32465110202,26,4,0
24775.796697287547,598.6172444691304,58875.94635650095,39,2,0
52658.37831616352,371.1593393316855,78986.81073797429,19,4,0
124947.4809745446,506.70167045436756,65623.98932483586,33,2,1
95856.41910664963,354.5303617526932,60875.8325129553,57,4,0
180680.90799385548,642.62472430086,41178.20274857747,23,5,1
167139.84111291936,545.7808073602414,47380.84349601387,30,2,1
81527.12330561767,727.8917343640153,41452.08293901811,50,3,0
66696.21801763264,421.2587645496534,84216.6030061383,36,3,0
88344.63347010805,390.51133213613423,23000.045254839984,32,4,0
126253.0896526654,523.4827270300723,572.0931541964625,50,4,1
68251.45534811773,809.6219607701096,65131.989722623926,27,2,0
132346.80341284414,690.7319982568265,20246.21836388314,18,2,1
93694.09739442328,530.4079936361053,89011.51363098093,29,5,0
119368.49255335644,584.4996933648708,85904.63297066561,60,1,0
98502.775244357,346.3171561474041,7672.737192820589,46,3,0
73003.83671754517,841.5167430068622,10638.840541407735,34,1,1
190721.5952531882,666.5240175822055,49517.159224666626,21,1,1
157449.04294875695,456.97223765488235,60922.266276935465,46,0,1
45220.37163796146,622.1946168183844,27490.833748224075,24,2,0
176324.2356616243,360.2153013379467,71679.77166993706,61,0,0
107737.61568491245,831.210167844171,59491.60209188715,30,0,1
181019.40084093646,396.1317433358513,32482.41097485547,22,1,1
163973.94607051674,656.4166749303678,2537.148804231559,23,0,1
96538.43080446203,434.99995439641174,75015.02812985177,51,5,0
24044.475497621133,694.6587604566946,21475.36658250827,24,2,0
68361.92468929029,727.2517519821546,83447.37434626283,63,1,0
117494.15863895604,670.3808509012879,42029.02600542552,45,2,1
134026.0795687065,637.9747031403558,57707.744263176544,63,5,1
66419.78337797642,790.8580016736064,87294.87304090019,27,4,0
45084.09333310834,343.2446910443669,86362.30009199533,21,0,0
170287.44262387385,482.0031211791073,37151.95752435733,20,1,1
197192.3925266394,436.55811379696524,20888.889271484313,42,3,1
114624.23281448345,843.4076791359819,77514.60777285947,40,2,1
50902.27145269463,514.1643788167804,43308.020360213115,44,5,0
69015.31877348642,702.9369845822193,19204.199355900408,31,0,1
23310.321778544014,676.5988401345526,90442.53423171502,55,2,0
184573.78518088983,416.64468061255775,19810.41942410874,49,5,0
41195.1949202254,431.4487241163532,2580.7168191231076,40,2,0
123772.96559256564,454.7065099541687,2027.9973767419967,64,4,0
69329.93972369708,526.1200030426586,62231.535645426426,57,5,0
119752.04045284282,428.8787861077898,66167.50607175303,54,2,0
137255.66990333557,310.8083155107663,31104.170505698392,20,4,0
169353.5246672963,783.6661812439575,32001.09892470634,52,4,1
57155.82891690858,831.0854072594863,33949.391505994274,30,4,0
21979.249158526487,487.8637128673624,68015.85467588787,51,0,0
44639.413412385315,486.1787836840101,5813.3791026828585,41,5,0
182003.35553265893,303.90049702590403,92911.63526913256,18,2,0
177300.21396125274,674.1378785817058,22252.104417744646,29,2,1
127534.3583906555,753.9919426617458,99967.32052420922,25,5,0
128093.0348780576,380.6345651980017,17152.269378718698,36,4,0
139706.60141832597,387.8164921519329,77154.64573123775,26,2,0
51566.83015222092,734.5457874842907,22341.254492962504,45,2,1
184594.15026649277,638.9599115947796,8084.6801643253975,31,4,1
95378.69448057316,324.6733066952444,87493.33243506489,44,3,0
88964.93508490954,642.4008447542549,85875.12591908919,35,3,0
113405.18695091076,469.90474756407133,40357.039244960135,59,4,0
28453.87401950991,502.7988355089653,70239.61425404268,58,0,0
49931.006376094294,723.3522800632841,55706.59326839171,23,2,0
152846.05095674668,746.0143559699359,85295.61136737488,50,2,1
34903.76022652276,520.1961447619069,31505.596931865442,54,3,0
128567.37970394987,820.9341148034952,52367.23999989852,59,4,1
64162.83974263777,523.5544948736397,48537.23712045504,42,5,0
90073.21052755578,724.5098193765605,35390.58262568587,30,5,0
71964.87261872597,566.1324955103426,89145.50645563722,40,0,0
84021.08896369085,793.6427795871462,16587.792466253548,53,4,1
149428.2629331642,799.2686840075983,14950.863952069616,50,3,1
73481.9088121715,348.0792443290961,57690.95353227513,38,3,0
121952.83525344149,815.0713322206242,65749.4229984942,51,2,1
105689.07239583794,754.0441628362287,19461.925432456515,53,1,1
139460.80976527667,735.2208928719667,39071.74422546241,34,0,1
188629.35307845645,410.50123682703736,94656.38429787438,27,0,1
151862.97749784504,742.8155648150657,24661.7422690674,40,1,1
58689.26814633622,767.5730040767703,66836.07021173941,61,5,1
25612.96431103124,459.03268394978306,74014.93936975909,19,5,0
67207.5279739685,823.7430430992781,44812.86994651595,52,5,1
127114.02752604587,327.42308051954035,93752.5986759583,31,3,0
29256.646427165062,382.4500892859268,73665.67352187906,64,4,0
109345.92449622253,595.6696259283328,45792.45798608979,62,0,0
127431.71280504006,616.6858591172704,56933.520177609396,58,1,0
80163.90034705296,654.8325458154968,69261.34434251007,19,2,0
158764.19667424794,309.33302112350657,59219.01804292182,36,2,0
39187.68556407893,828.2017260421717,87869.75838260759,33,3,0
33524.800712445576,324.5234510037792,35688.86622804012,60,0,0
151073.9761166486,378.68407399787134,29988.574005580493,61,4,1
109188.43691711573,307.70798463933136,21383.88894952643,42,0,0
143912.43135699249,611.7721383117521,3778.2968064595134,18,5,1
98268.92094867432,812.7467861565348,4301.396438005534,19,2,1
64352.36598303923,666.2709413442553,87005.51931092828,65,0,0
167438.41718135594,752.4616076642351,67839.31464059073,44,2,1
163894.85821441628,307.30466190221904,66053.2415436486,19,1,0
145045.36475379684,598.1084141638494,61464.2818934886,47,1,1
68986.12470139329,552.759637628037,84921.91446941049,68,2,0
126241.52003643567,574.4323693214362,48026.69256656274,27,4,1
84975.30144920482,339.7172519343534,87041.08285583003,36,4,0
36484.77319879415,676.4394485881191,35944.502618223916,59,0,0
185116.4435832037,576.7712281722489,92670.75043390905,33,2,1
44627.353565413054,720.8318674236953,69865.69800812402,30,3,0
191042.72368774444,566.9098487339434,25717.713602442727,65,4,1
100281.03913243204,382.1598999245376,56408.49216886251,67,4,0
53323.92719095154,656.5413247428021,53303.056148825555,25,5,0
117542.17052810447,394.81249915784144,13789.882173033397,67,1,1
177130.2504577535,779.8170098451483,59124.29057506141,48,4,1
151800.479553721,637.2139314880828,31478.562371695796,62,4,0
165181.00661506096,386.46213595632486,5234.876680960243,42,5,0
138581.00600792913,829.2859316146637,94865.61577065648,56,4,1
144609.78161321345,585.1010048344264,64149.03690642878,38,5,0
172855.21728175748,340.09414852941023,87691.8931870847,67,2,1
64940.24159465347,644.758097428287,67605.60050132532,55,2,0
108096.49345576529,439.25939885704565,35698.36921401129,58,1,0
59817.6995275284,742.0313985325163,51268.80723288114,46,0,0
197780.24143939646,749.8021404614049,67574.6760347177,23,5,1
189930.6811435904,838.4210457200641,96025.23252014375,35,4,1
27096.82604633106,576.028242063477,25366.945912169645,66,0,1
147003.53105282394,550.2262838502554,87497.70586241176,61,2,0
186544.69713481984,714.4115829955643,92407.78052942693,52,4,1
52503.56212292003,372.85886098805963,67041.55146589565,44,0,0
122230.1414994733,600.8035325862184,93126.66274013378,22,5,0
184787.89356584754,600.436180071968,39787.85874773685,24,5,0
26110.276145443793,349.21021754571296,95301.61760404428,27,0,0
145535.64810443117,529.8912470288025,70278.2877165975,27,5,0
73522.82132705914,769.306639211961,4200.57674188119,68,3,1
186391.31516777546,770.8844920970632,90687.28318190528,45,2,1
194790.4841297662,354.58071570582456,48447.28090331925,53,1,1
189967.9680404181,349.896485511307,46032.698477783284,27,1,0
105358.55899834348,444.48251235106443,56646.660597963426,67,3,0
175167.6771780764,781.1213344046964,14938.454677122792,52,0,1
172018.89173631268,370.8964217904244,46916.60485673986,52,5,0
77438.08518378602,695.9982414450955,83112.72167177458,54,3,1
169204.7853471219,355.6410907872068,1548.2459137515336,65,3,1
26661.37424878867,642.725819561304,27291.71603243713,37,5,0
127328.57812676954,495.83701451552963,245.458644384422,30,2,0
61401.59071178655,733.9026796312269,41571.13091498483,28,5,0
41702.039439910186,428.52974685395,72831.55104937346,62,5,0
33851.57629325765,651.5610061644779,79877.18291146285,36,4,0
145331.97965806516,429.6253940167367,94518.97611270066,45,0,0
81177.49347825191,692.5131557116846,60850.46129707865,55,1,0
150458.01887517708,780.5229190084118,25462.686665289548,62,1,1
31764.141343809628,369.740989519718,92414.7949136699,21,3,0
76752.26080950987,776.6276287275269,77531.57538803761,54,3,0
117108.4326275607,626.4663899278639,57442.84830031445,36,3,1
162330.16967101343,369.9107699768632,69564.0215718936,54,0,0
77375.45052777258,535.1480204478416,92431.63550074291,31,3,0
132660.44775866164,388.47316141680386,71239.40284729216,48,3,0
179475.99468251367,685.1913388766133,36837.4507584734,45,4,1
130855.37387281482,717.3774739298723,71302.82022890967,53,0,1
61932.705455654075,358.18808615003945,4027.816273538787,61,2,0
24392.140680176843,578.3769189820543,38641.55618305812,55,2,0
176617.79730216737,748.0437808142544,40632.303184557924,36,5,1
23828.493953069687,814.8896728530481,16683.823442083467,59,4,0
177446.30108315588,582.4348267079736,2308.548055177018,18,1,1
115208.68412489815,822.6535729862738,13338.123663774282,40,5,1
189032.18573232132,594.6289337508164,65462.14957970551,45,2,1
163780.98243925977,516.8047720299494,80228.88163636875,65,0,1
199628.13989600074,766.5117207040926,98820.34927269742,21,1,1
83128.12678130783,571.140490751949,34636.350310849426,58,3,0
158093.89200760284,559.5463808104877,59937.922226110175,35,0,0
92347.5644496636,569.6718691754056,93714.49668151219,66,1,0
106377.61165470359,765.7317510283599,16704.17813381526,64,2,1
132950.98337930662,757.5678479284286,71764.55863427426,68,5,1
177261.88055354098,521.9359958421162,75497.87331491632,56,3,0
197135.02445587312,483.31492292878875,8897.553586933838,42,3,1
158289.21449561327,570.5604132215211,86124.9385183065,35,0,0
95198.02079012008,615.02488035541,81310.50471108439,23,5,0
95844.26040987263,431.0854658453983,3340.300657743445,36,3,1
152764.81428600047,736.6752965935748,9108.441488005148,29,1,1
62979.88623829442,567.5655211528326,4912.689389185232,42,4,0
39885.340363651034,483.72505163097776,33474.353179936224,52,2,0
83831.98837533977,358.7515461301948,50928.899067992614,18,0,0
71703.01849773471,431.3648382219838,53234.77279546288,22,5,0
73335.46168207822,822.104644465791,26766.675976944265,18,4,0
62049.39518898379,467.8048277507396,91159.68865602741,25,4,0
27576.77413454514,392.8726091518694,36826.27898719132,56,0,0
23217.308252014485,553.3700354102463,4555.015596535251,64,1,0
197790.03015248568,468.8982588481368,30022.711154138637,60,5,1
96999.16407245523,319.3375876491568,53110.94225441555,35,2,1
89178.79648874271,477.7298695036795,40822.1822588232,63,0,0
142336.51088475256,599.2597431667077,27384.251909925915,26,5,1
59285.69981571155,603.4418046109818,13132.324976431742,22,4,0
190993.01311104055,496.1074066472888,81916.45000962297,21,4,0
161542.10259479936,546.0165159389303,99614.52421241919,61,0,0
36093.980416206716,831.0348550291216,32954.21335238821,46,5,0
95164.5396412871,507.5416624766714,38162.10441766039,18,4,0
178241.29536118964,442.02474729299064,61803.752467695704,47,0,1
190051.76401245384,433.90687423671807,71844.14747355413,62,0,1
104132.27202497656,551.7705369872738,39202.95348035912,18,2,1
130414.05005792738,717.7360817943193,90492.95169818152,20,0,1
50066.11029657354,413.29350130366026,56000.398922891836,39,5,0
198410.3527046558,690.1128699274225,45039.007640593096,25,5,1
61700.90624901981,311.632402842179,64667.27531599051,35,4,0
189691.71934432263,530.4131378911703,95280.38482491732,42,3,1
136936.39681862632,726.7257858615328,79455.22944217054,65,2,1
129392.62307819464,486.3031256759373,4001.313053512434,69,5,0
112283.93198297154,610.0554057949697,33230.99107399597,37,4,1
61520.56610919657,412.7385780542509,47054.46849512227,48,4,0
51775.04576099149,708.0974651193948,31451.757220910527,47,2,0
59687.51763263156,328.7535067978178,70018.75608304565,33,2,0
53558.88718596581,768.8984546815252,82626.91498625811,19,4,0
160325.2052420156,409.0080125319175,73134.50951852716,34,3,1
83022.54665001141,780.918917439582,98933.32868282753,27,1,0
30411.681781411346,493.89108271528454,27254.76478930291,24,4,0
194438.47342534605,697.4759659609676,87498.94950244215,59,2,1
179081.4592934166,475.5739137824037,76662.26651744862,68,0,1
186995.41097513834,798.2514191790561,36217.87575581461,69,0,1
199083.40807635835,369.65041903510587,73412.45436569686,26,2,0
51301.14485950771,398.1858840999293,10407.595641824697,34,2,0
91323.56340247857,571.1665688373413,78933.34823405523,26,1,0
156482.92562673643,345.06614147098037,53233.06025871026,26,5,0
145283.7112496826,407.7891015859691,29229.017270925317,54,2,0
47701.26314117391,819.0715102166079,65577.73017841802,41,0,0
166849.9624983112,837.069313631338,64161.9998714409,56,3,1
60399.30293059892,506.94263113173207,20948.622271959972,28,2,0
60287.170668072155,807.8073115576647,3039.7414811526137,25,1,1
116655.39612081445,599.6535716203875,43362.258690167386,42,3,1
126729.18827150657,448.35835623057187,56951.18693444212,63,1,0
124415.51741080602,686.3192965943292,87660.52783705984,19,3,0
36467.63073159588,662.3959936161714,92821.67956475944,27,2,0
177942.95527346845,844.0189255098034,52880.52181567664,41,0,1
67808.00766596709,445.7760080751058,75380.34837685448,65,3,0
43312.68583090475,669.6327264639544,43930.3272327997,33,4,0
179974.65437641589,328.6130652661958,74608.2156572893,36,5,0
192017.2696813556,362.50532128319566,20480.152493916692,48,1,0
175182.9711077811,302.1551062231013,37106.47348035314,28,3,0
165712.89345047806,849.7033745828202,63422.79988136148,23,1,1
137943.55651502393,741.2505334311128,1815.796560707883,23,0,0
119154.32670964507,732.6976581034475,72246.1310338954,49,1,1
35657.616784053826,580.3493414084988,83553.55012681668,56,1,0
93521.57835272577,465.03689559799193,39914.16610939514,65,4,1
87083.93306221651,383.1953564544718,44794.24171771643,30,1,1
66755.68107685872,456.571106365555,85128.2212216531,20,3,0
150215.6204639453,506.78417206102654,77565.46353260335,58,1,1
109257.63231417874,715.9705533391617,28814.9489033375,52,2,1
34588.318863376626,596.8139838967338,32397.610656153898,55,1,0
59632.97635096604,342.6159946055155,67887.82323905967,34,2,0
142986.57745872726,309.91595492740174,56319.80924481612,20,5,0
33703.55470825403,356.2826987437347,16222.957109649693,51,1,0
173217.24452877836,525.7742925335587,30992.99092291664,29,5,0
109126.37486251538,813.25610437696,89998.32768786541,41,1,1
106505.58391879663,650.5713646650719,68817.44367222633,23,3,0
126633.40123871317,741.0042449315333,98597.43176855195,59,2,1
168442.57386652686,556.5060269775017,76701.25299807695,28,5,0
82605.65742239475,498.9163457572736,94197.44321435902,65,5,1
142042.90746063145,359.6202049941425,21618.85738704754,44,2,0
121831.7535192424,781.7631622024128,77148.48748169257,65,4,1
68065.08863049584,730.7380159653466,2021.752014779743,41,1,0
178153.39754392844,392.4649536787488,67076.00217115339,35,1,1
163536.68388924707,581.7433101319433,46928.22781202414,44,3,0
138521.3302385166,568.0561443566846,34676.007192006866,58,4,1
173104.71123696354,643.8003539775907,86240.4352293089,38,4,1
176112.95617276442,820.4027916951936,85426.76926575307,68,3,1
147505.33580870627,618.8742929693638,2230.1704898643584,51,5,1
170662.39910546097,597.1194967282402,60950.5122449431,50,2,0
145544.86310047106,327.6776131140652,36783.222432095645,65,5,0
142425.33891685406,334.59911180991315,41566.10015004491,35,0,0
131350.04807873318,403.04073522973385,83204.0739218776,20,3,0
155488.99512037542,317.85892443046157,30983.977152767828,41,2,1
48548.918952753265,708.8440925635068,94304.88106376202,18,5,0
178556.73665580712,697.8316671966797,17963.382637214076,23,5,1
176931.83499414177,374.8309289374036,66272.24233681778,36,4,0
25264.510946220646,759.8433954374045,67210.50670137648,39,3,0
168647.01510165728,385.1323191653616,25219.51614279182,68,0,0
43196.57614522014,465.64657284854735,32475.0608967202,60,1,0
80321.39376664555,436.93729453875073,83479.84925799405,25,3,0
153831.4861324894,504.7689042151763,76180.52549549524,22,0,0
48936.78128869548,440.06507123947904,32909.588031475956,69,0,0
167234.0643414312,568.9230095411486,53395.65469349339,26,3,1
169784.15203239355,524.074334745077,6168.029625309546,64,2,0
111344.19207695052,842.6132199286296,20874.588239862922,38,3,0
21149.456909030043,330.7594925705241,48582.05588603991,45,5,0
71666.8639714843,378.1997570130434,8597.37352792116,63,4,0
131046.8453076336,329.05424164973135,84333.23548919374,21,5,0
196613.51204493621,644.2126572403067,71800.6210107648,41,0,1
133726.4348630003,329.9801025775458,94363.36706484947,25,0,0
66764.64459154877,760.0418555568679,69346.69059640271,69,1,0
134121.02655793005,581.5662468750603,94040.13722621856,34,0,0
117197.36834885398,589.8541935198435,55451.2555690965,51,1,0
160372.17112720586,608.8769792417067,60021.86110619694,37,0,1
39256.51498885251,393.9475384684159,97697.10546262609,33,0,0
156985.02245036504,408.72966671296814,64212.91468642604,27,3,0
117427.98416169985,475.34952758015254,3078.6568860746597,51,3,0
193338.56069461902,626.4230287020182,72380.27766305233,60,4,1
81536.98988696349,415.564776767118,90546.86921374156,27,5,0
133871.94076411065,363.9824499232937,79558.02497943267,47,2,0
187765.05899180315,833.5642875301377,58383.32726254226,47,4,1
38451.75103832227,312.0899981452926,67130.35130935164,68,0,0
188701.1277025612,741.483572934812,99019.17892516717,42,4,1
143819.4300141464,733.4193322662621,9066.208850933832,63,3,1
32210.67063893094,463.46776261480284,66724.48286332395,60,5,0
74173.44205042692,374.59463880402234,28339.76945705938,58,0,1
147470.97595615068,380.0957556879829,64009.039658617,24,0,0
32123.108264378905,683.5873894804558,60762.357588393876,64,4,0
124790.6828317292,653.5436250973955,15345.683210816207,37,5,1
82258.95025153221,730.5101208382628,20674.664574023915,34,1,1
131764.79319814587,815.6146448195076,62162.95780432135,20,2,0
28233.566086252315,680.5600497966257,12822.994730377413,64,5,0
176876.62510742774,385.7183451032939,26518.087513032286,63,4,1
195228.01445193143,433.8934392209759,83524.55477380024,57,4,0
194398.01395142448,763.206551980213,32709.150600163863,53,2,1
154937.32971372645,415.1183417088147,48806.01562696629,43,0,0
43415.52322351375,339.8872743249648,94114.03351458402,27,0,0
156487.37526722407,686.8040297232378,22714.90888369463,51,1,1
24425.644962584272,521.3894955195781,38962.601735801036,31,4,0
23982.239275219505,806.022028900247,60645.777554354565,25,2,0
78249.83944691742,657.6402891015139,75533.89295039722,44,4,0
107955.77427283983,349.7304377854134,90165.33867127051,27,3,0
158673.33520540278,821.3211119895134,91547.29875735151,67,4,1
142993.16778917093,442.2064950021352,77664.00743726229,32,4,0
100262.4871478147,485.4668697234572,22833.083659331045,54,3,0
69252.79993069987,521.2432275259481,2480.9330042565803,39,3,0
199482.410028388,328.1733630223723,38377.39303556238,62,2,1
96712.63440247513,573.0834822268326,14154.885098782333,67,0,0
101249.66437934159,367.82517009141077,71038.7647438298,48,1,0
49452.28781450045,520.5336796785934,66113.05868257167,19,3,0
163065.7187749873,492.8903833956464,4397.164162145484,62,0,1
144862.80064066796,725.0620458845768,83659.37791309512,48,2,0
59738.53030197687,741.743781398002,24874.326629118226,31,5,0
34828.58821085168,384.3770853139984,43222.70754910422,27,4,0
142489.87437344837,501.60315305857443,66793.37354557424,47,2,0
137812.01857060433,505.34423856750743,42941.87868522533,53,2,0
69186.71485967768,383.27574416484674,44128.78027999434,64,3,0
191155.44120507388,739.1494277781549,6562.799533574037,57,1,1
47190.42052056204,688.9755805844827,40144.35492600038,32,3,0
97820.26418766835,404.7099824633691,76484.78932199835,31,4,0
189850.8656301678,501.6970497265895,91517.63371865978,48,3,0
95550.91704670202,358.19276367108284,41349.71370633718,46,4,0
134934.6705795354,645.5136284011742,42358.58268790789,44,3,1
91566.99163330297,366.7545585017408,70262.71063236521,38,5,0
69358.73642276062,842.2637927437048,94277.20011052766,26,1,1
197115.97663276907,729.3751410783243,26706.09402393602,37,5,1
93680.12113670775,514.6312022711973,44014.420653793684,52,0,1
180937.8566622442,618.2101627536449,79597.32435523011,32,1,1
61391.82906039551,801.2379989190248,60969.35693740385,41,3,0
58358.846724514995,604.7546042177044,11058.634396395473,66,2,0
25604.134919212047,395.97416751887533,62773.27355622657,33,0,0
137300.02856765932,508.28684556963765,18674.62845973269,53,2,1
86334.74187027701,763.72967576636,51021.59340784042,28,5,0
175584.48497113466,654.3171587942898,52910.32676604385,25,1,1
105177.78320448029,657.8984113835902,87620.33622249849,20,0,0
194274.8170246499,776.751817128669,46249.42740124381,36,5,1
53394.592826561806,791.6851816043776,27944.242223589423,63,3,1
176352.17023200993,805.88591447869,23096.63482160316,58,2,1
159787.4335025135,352.16705628923586,87425.18766843362,20,3,0
158765.93203592935,599.2693010797054,17101.085441822837,53,4,0
172060.98106103978,707.2802366700753,42586.85608831437,42,0,1
156984.3183697398,716.3097648198576,18717.3114926947,53,2,1
132719.65789365477,633.6939110835021,77330.40401143754,28,1,0
43624.07798282977,391.7330343510208,47437.2639974619,68,1,0
25854.712308425347,738.5813046679154,35114.36905568121,33,1,0
185752.61260682362,696.0612334332202,36109.96406264668,34,5,1
130997.05661373284,347.37467435196993,85221.42067229794,59,1,0
163376.71237571174,555.0954035709069,55377.39542944381,41,2,1
106674.02327225902,395.687569736992,71786.78511312636,34,5,0
41115.47401323101,485.6123751421345,89703.85162506845,65,4,0
42533.44259645908,309.944600713127,90174.1676040642,37,1,0
143401.75170121485,520.181427625917,32850.90543378631,39,1,1
97455.06108190329,602.4323066359157,95245.12631463853,23,5,0
56094.45080606061,640.7704260548978,2487.5882014605445,24,1,0
108487.01841345863,664.9196898207906,37683.55610161657,31,4,0
31557.608673524133,759.9602222063529,89579.88575088416,28,5,0
124754.85234459178,418.5045990016515,27463.68798169829,29,5,0
68418.81279831758,366.26500234115736,27308.145032131837,63,0,0
163560.63811469387,768.3454445438591,30262.22850818887,22,5,1
75865.15260624327,386.13704819095744,61231.33848469222,22,1,0
101939.62683472421,836.1180447349074,43833.27756143538,37,5,1
22091.697183458113,763.3960261692503,72673.48363533425,32,1,0
33040.4398030206,575.4821332392795,89491.06425646658,43,1,0
90648.84015320327,839.7817837071138,67419.93749428606,50,5,1
106388.99024908223,353.5572010094023,20446.67201975755,47,0,0
128003.69866147467,466.6861686463059,93268.19023605021,41,1,0
72499.26416767458,651.0234282723363,26449.287334747853,40,0,0
145096.73950277767,492.5037776602483,14989.429532815811,26,0,1
174822.03149405684,810.6049035894355,8996.72788609609,20,5,1
160373.17800080296,336.0943484977997,56338.37406661656,53,3,0
27131.388562704287,602.1765076335305,11376.246248065181,65,3,0
106491.25050640921,624.976447067313,13877.588411263076,24,1,0
38887.43211527148,659.0004680774732,30003.048059549663,39,2,0
63568.10285525495,440.61642283249796,28165.300968446383,31,3,0
197599.26678808636,500.51153513592544,60423.95103321423,65,5,1
45649.19772227238,764.0242913157376,81674.52794726814,46,5,0
109799.86762124409,407.2185229335879,76134.96562028924,67,3,0
131268.03217726143,754.7773159453491,26248.445471647676,33,2,1
146443.6946979387,609.4604825965083,24531.049798597993,65,4,0
120736.76302764454,719.2031311567451,96579.15301069675,51,1,1
21758.75253545306,692.4840514449094,823.6241591960126,27,4,0
78763.03548391853,414.13132246168345,87972.05330602158,24,4,0
113188.09580924806,612.8470050386301,19972.851912240498,42,0,1
35815.96984607,777.2477340428009,94728.43230897679,44,0,0
83112.84761765253,537.6639302410612,34230.72848275197,32,1,0
25976.55958244598,831.6249236228242,44035.17738932523,49,2,0
34144.12948790373,548.7183050559449,70712.0613944381,45,0,0
